Ticker,Performance_Pct
GC=F,9.113217590932354
BTC-USD,2.38996207679556
^GSPC,2.06749735831524
EEM,2.0522383412424627
^GDAXI,1.2235486026808573
LQD,0.41466632633617717
IEF,0.3770722638136492
CL=F,-4.057747890758156
