Ticker,Performance_Pct
CL=F,8.417577656789522
^GSPC,3.7670281549197604
EEM,3.3607308723066387
GC=F,2.7728678745028823
^GDAXI,2.6822781298272647
LQD,1.1618216173568063
IEF,0.3227285645151401
BTC-USD,0.2955776397952192
