Ticker,Performance_Pct
EEM,2.6615969581748944
LQD,0.9439240195316945
IEF,0.8768174981377275
BTC-USD,0.7456973296891878
^GSPC,-0.15434232427316008
^GDAXI,-1.651389831638106
CL=F,-3.9320962182772257
GC=F,-5.664334026319828
