Ticker,Performance_Pct
BTC-USD,1.9577877611892447
EEM,1.5085162727618062
^GDAXI,1.1695318707438007
CL=F,1.070727055667997
^GSPC,0.6015119419765291
IEF,0.5644452058527039
GC=F,0.49570203314950323
LQD,-0.02685415767856858
