Ticker,Performance_Pct
BTC-USD,20.29471948607695
GC=F,5.5185907860755945
CL=F,2.532543656388686
LQD,0.20813739551086563
IEF,-0.021538823626865433
EEM,-0.2970840005181441
^GDAXI,-0.7671203336831467
^GSPC,-0.9127100483593331
