Ticker,Performance_Pct
EEM,1.4910407391073077
^GDAXI,0.5334255785838238
IEF,0.08485557073665273
LQD,0.07340291093012041
^GSPC,-0.7109862165705971
GC=F,-2.400644693709564
BTC-USD,-5.118498923283477
CL=F,-5.1393207750822345
