Ticker,Performance_Pct
IEF,0.840426505880143
LQD,0.6618875057756934
^GDAXI,-0.5762178378141969
^GSPC,-1.5429284656037878
GC=F,-3.6203616987316667
CL=F,-3.8759710474571385
EEM,-4.563965793827207
BTC-USD,-6.614996733089873
