Ticker,Performance_Pct
CL=F,14.807674411054972
GC=F,2.6611499382954706
IEF,-0.6093736385743065
LQD,-0.8658758595719074
^GDAXI,-1.558716195570986
^GSPC,-3.223672729733318
EEM,-3.681731913785846
BTC-USD,-6.902985115734072
