Ticker,Performance_Pct
BTC-USD,4.750502090218522
LQD,0.05429164167183309
CL=F,-0.10084264418658284
EEM,-0.12081411198369141
IEF,-0.2599258223384249
GC=F,-0.34532725969674827
^GDAXI,-0.4259300802135102
^GSPC,-0.5340233902650815
