Ticker,Performance_Pct
CL=F,4.318014518887403
^GSPC,0.5036194041235786
BTC-USD,-0.05189002756806893
IEF,-0.5839913463321467
GC=F,-0.6305550936613669
EEM,-0.991561598300017
LQD,-1.1134619534929224
^GDAXI,-2.908063993899579
