Ticker,Performance_Pct
CL=F,6.513713202830251
GC=F,3.612605334364516
EEM,2.4149847979266337
^GDAXI,1.0492233839024534
^GSPC,0.9686894283696956
BTC-USD,0.75740283311303
LQD,-0.0984786153597983
IEF,-0.11316935576668463
