Ticker,Performance_Pct
^GDAXI,3.8737746023306485
GC=F,2.2474739673066457
BTC-USD,2.2397043277467166
^GSPC,0.5753707458084456
LQD,-0.6182057251972295
IEF,-0.6621611599705535
EEM,-2.5656285764554587
CL=F,-2.911657326634276
