Ticker,Performance_Pct
CL=F,0.9548580929362283
GC=F,0.01339849277866012
IEF,-0.05309060564446799
LQD,-0.07344334052195034
^GSPC,-0.20592085253327008
^GDAXI,-0.23233113224673252
EEM,-1.398406580091327
BTC-USD,-10.541535476607278
