Ticker,Performance_Pct
EEM,4.208285095246245
^GDAXI,4.042553349014311
BTC-USD,3.813359591543297
^GSPC,3.482594508126624
GC=F,2.256241611912979
IEF,0.4712996778602596
LQD,0.3831400824868325
CL=F,-15.220025789632308
