Ticker,Performance_Pct
CL=F,5.881036276276541
BTC-USD,2.272252914350692
EEM,0.8863586112473287
^GSPC,0.7868735224013879
IEF,-0.2921523267902848
LQD,-0.3908027900993538
^GDAXI,-1.1828268855472834
GC=F,-1.6893478480161872
