Ticker,Performance_Pct
CL=F,4.157436510466006
BTC-USD,3.7511599844897603
^GDAXI,0.16198609047175516
GC=F,-0.7659825198860881
IEF,-1.1989701933946995
LQD,-2.3912664980837994
^GSPC,-2.410249092769834
EEM,-2.8229281511405913
